SB00,SB01,SB02,SB03,SB04,SB05
119.63,111.87,108.4,95.58,137.57,112.86
128.14,103.91,116.91,129.41,116.22,109.29
91.7,147.28,96.69,114.1,89.69,102.76
156.93,187.93,150.9,153.49,174.33,158.25
191.24,172.07,155.72,164.55,129.02,168.17
52.9,58.82,63.23,57.29,50.72,68.32
111.87,108.4,95.58,137.57,112.86,106.19
147.28,96.69,114.1,89.69,102.76,104.14
187.93,150.9,153.49,174.33,158.25,171.27
172.07,155.72,164.55,129.02,168.17,184.83
58.82,63.23,57.29,50.72,68.32,63.96
108.4,95.58,137.57,112.86,106.19,136.04
96.69,114.1,89.69,102.76,104.14,99.53
150.9,153.49,174.33,158.25,171.27,190.17
155.72,164.55,129.02,168.17,184.83,181.54
63.23,57.29,50.72,68.32,63.96,68.37
95.58,137.57,112.86,106.19,136.04,145.47
114.1,89.69,102.76,104.14,99.53,132.12
153.49,174.33,158.25,171.27,190.17,168.05
164.55,129.02,168.17,184.83,181.54,211.29
57.29,50.72,68.32,63.96,68.37,65.45
137.57,112.86,106.19,136.04,145.47,100.61
89.69,102.76,104.14,99.53,132.12,89.92
174.33,158.25,171.27,190.17,168.05,192.26
129.02,168.17,184.83,181.54,211.29,208.34
50.72,68.32,63.96,68.37,65.45,60.55
112.86,106.19,136.04,145.47,100.61,116.14
102.76,104.14,99.53,132.12,89.92,116.95
158.25,171.27,190.17,168.05,192.26,203.25
168.17,184.83,181.54,211.29,208.34,158.2
68.32,63.96,68.37,65.45,60.55,63.78
106.19,136.04,145.47,100.61,116.14,112.42
104.14,99.53,132.12,89.92,116.95,109.88
171.27,190.17,168.05,192.26,203.25,158.68
184.83,181.54,211.29,208.34,158.2,211.37
63.96,68.37,65.45,60.55,63.78,66.12
136.04,145.47,100.61,116.14,112.42,164.2
99.53,132.12,89.92,116.95,109.88,98.24
190.17,168.05,192.26,203.25,158.68,192.13
181.54,211.29,208.34,158.2,211.37,160.27
68.37,65.45,60.55,63.78,66.12,73.7
145.47,100.61,116.14,112.42,164.2,89.14
132.12,89.92,116.95,109.88,98.24,98.05
168.05,192.26,203.25,158.68,192.13,362.02
211.29,208.34,158.2,211.37,160.27,143.09
65.45,60.55,63.78,66.12,73.7,58.92
100.61,116.14,112.42,164.2,89.14,111.9
89.92,116.95,109.88,98.24,98.05,126.51
208.34,158.2,211.37,160.27,143.09,206.53
60.55,63.78,66.12,73.7,58.92,52.42
116.14,112.42,164.2,89.14,111.9,102.88
116.95,109.88,98.24,98.05,126.51,109.1
158.2,211.37,160.27,143.09,206.53,180.11
63.78,66.12,73.7,58.92,52.42,52.42
112.42,164.2,89.14,111.9,102.88,93.81
109.88,98.24,98.05,126.51,109.1,87.02
66.12,73.7,58.92,52.42,52.42,60.91
164.2,89.14,111.9,102.88,93.81,116.29
98.24,98.05,126.51,109.1,87.02,126.32
73.7,58.92,52.42,52.42,60.91,62.02
89.14,111.9,102.88,93.81,116.29,54.46
92.19,171.22,147.87,138.21,98.48,94.07
98.05,126.51,109.1,87.02,126.32,81.78
58.92,52.42,52.42,60.91,62.02,63.04
111.9,102.88,93.81,116.29,54.46,113.96
171.22,147.87,138.21,98.48,94.07,91.29
126.51,109.1,87.02,126.32,81.78,84.8
52.42,52.42,60.91,62.02,63.04,54.21
102.88,93.81,116.29,54.46,113.96,119.89
147.87,138.21,98.48,94.07,91.29,118.38
109.1,87.02,126.32,81.78,84.8,76.09
52.42,60.91,62.02,63.04,54.21,60.03
93.81,116.29,54.46,113.96,119.89,97.72
87.02,126.32,81.78,84.8,76.09,80.99
60.91,62.02,63.04,54.21,60.03,45.23
116.29,54.46,113.96,119.89,97.72,84.96
126.32,81.78,84.8,76.09,80.99,257.69
62.02,63.04,54.21,60.03,45.23,50.03
54.46,113.96,119.89,97.72,84.96,85.03
81.78,84.8,76.09,80.99,257.69,70.96
63.04,54.21,60.03,45.23,50.03,42.76
113.96,119.89,97.72,84.96,85.03,79.38
84.8,76.09,80.99,257.69,70.96,71.53
54.21,60.03,45.23,50.03,42.76,39.37
119.89,97.72,84.96,85.03,79.38,74.69
76.09,80.99,257.69,70.96,71.53,59.98
60.03,45.23,50.03,42.76,39.37,50.22
97.72,84.96,85.03,79.38,74.69,113.26
45.23,50.03,42.76,39.37,50.22,42.16
84.96,85.03,79.38,74.69,113.26,91.14
50.03,42.76,39.37,50.22,42.16,83.67
85.03,79.38,74.69,113.26,91.14,77.69
42.76,39.37,50.22,42.16,83.67,49.84
79.38,74.69,113.26,91.14,77.69,85.41
39.37,50.22,42.16,83.67,49.84,60.27
74.69,113.26,91.14,77.69,85.41,107.52
50.22,42.16,83.67,49.84,60.27,45.42
42.72,45.89,51.41,45.3,79.84,54.5
45.89,51.41,45.3,79.84,54.5,52.98
86.07,86.92,106.45,101.68,101.37,104.85
51.41,45.3,79.84,54.5,52.98,52.44
86.92,106.45,101.68,101.37,104.85,106.25
45.3,79.84,54.5,52.98,52.44,52.22
106.45,101.68,101.37,104.85,106.25,126.41
138.72,137.77,182.6,197.73,197.59,173.5
79.84,54.5,52.98,52.44,52.22,61.11
101.68,101.37,104.85,106.25,126.41,129.86
103.06,94.97,88.77,113.78,127.37,131.79
137.77,182.6,197.73,197.59,173.5,158.96
54.5,52.98,52.44,52.22,61.11,49.39
101.37,104.85,106.25,126.41,129.86,144.75
94.97,88.77,113.78,127.37,131.79,129.09
100.17,65.42,80.78,93.33,111.12,126.11
182.6,197.73,197.59,173.5,158.96,171.41
52.98,52.44,52.22,61.11,49.39,69.28
104.85,106.25,126.41,129.86,144.75,98.32
88.77,113.78,127.37,131.79,129.09,122.08
65.42,80.78,93.33,111.12,126.11,116.37
197.73,197.59,173.5,158.96,171.41,233.85
52.44,52.22,61.11,49.39,69.28,49.41
106.25,126.41,129.86,144.75,98.32,140.18
113.78,127.37,131.79,129.09,122.08,149.86
80.78,93.33,111.12,126.11,116.37,125.07
197.59,173.5,158.96,171.41,233.85,218.6
52.22,61.11,49.39,69.28,49.41,53.6
126.41,129.86,144.75,98.32,140.18,145.36
127.37,131.79,129.09,122.08,149.86,148.01
93.33,111.12,126.11,116.37,125.07,148.68
173.5,158.96,171.41,233.85,218.6,182.36
61.11,49.39,69.28,49.41,53.6,59.31
129.86,144.75,98.32,140.18,145.36,126.44
131.79,129.09,122.08,149.86,148.01,81.45
111.12,126.11,116.37,125.07,148.68,93.61
158.96,171.41,233.85,218.6,182.36,148.81
49.39,69.28,49.41,53.6,59.31,55.32
144.75,98.32,140.18,145.36,126.44,75.71
126.11,116.37,125.07,148.68,93.61,113.58
171.41,233.85,218.6,182.36,148.81,230.33
69.28,49.41,53.6,59.31,55.32,69.27
98.32,140.18,145.36,126.44,75.71,88.63
116.37,125.07,148.68,93.61,113.58,97.51
233.85,218.6,182.36,148.81,230.33,158.12
49.41,53.6,59.31,55.32,69.27,53.94
140.18,145.36,126.44,75.71,88.63,159.91
125.07,148.68,93.61,113.58,97.51,123.34
218.6,182.36,148.81,230.33,158.12,151.21
53.6,59.31,55.32,69.27,53.94,54.62
145.36,126.44,75.71,88.63,159.91,93.07
148.68,93.61,113.58,97.51,123.34,94.72
182.36,148.81,230.33,158.12,151.21,111.97
59.31,55.32,69.27,53.94,54.62,50.21
126.44,75.71,88.63,159.91,93.07,100.03
93.61,113.58,97.51,123.34,94.72,107.98
148.81,230.33,158.12,151.21,111.97,162.16
55.32,69.27,53.94,54.62,50.21,54.03
75.71,88.63,159.91,93.07,100.03,87.4
113.58,97.51,123.34,94.72,107.98,121.84
230.33,158.12,151.21,111.97,162.16,158.19
69.27,53.94,54.62,50.21,54.03,54.9
88.63,159.91,93.07,100.03,87.4,124.7
97.51,123.34,94.72,107.98,121.84,130.43
158.12,151.21,111.97,162.16,158.19,186.88
53.94,54.62,50.21,54.03,54.9,65.59
159.91,93.07,100.03,87.4,124.7,177.04
123.34,94.72,107.98,121.84,130.43,110.13
151.21,111.97,162.16,158.19,186.88,157.39
54.62,50.21,54.03,54.9,65.59,55.46
93.07,100.03,87.4,124.7,177.04,162.61
94.72,107.98,121.84,130.43,110.13,102.77
111.97,162.16,158.19,186.88,157.39,181.09
50.21,54.03,54.9,65.59,55.46,58.7
100.03,87.4,124.7,177.04,162.61,113.66
107.98,121.84,130.43,110.13,102.77,117.23
162.16,158.19,186.88,157.39,181.09,188.31
54.03,54.9,65.59,55.46,58.7,63.34
87.4,124.7,177.04,162.61,113.66,113.74
121.84,130.43,110.13,102.77,117.23,107.09
158.19,186.88,157.39,181.09,188.31,182.25
54.9,65.59,55.46,58.7,63.34,71.7
124.7,177.04,162.61,113.66,113.74,126.29
130.43,110.13,102.77,117.23,107.09,117.64
186.88,157.39,181.09,188.31,182.25,177.32
65.59,55.46,58.7,63.34,71.7,62.65
177.04,162.61,113.66,113.74,126.29,130.89
112.1,116.83,141.14,113.21,108.99,123.1
110.13,102.77,117.23,107.09,117.64,114.73
157.39,181.09,188.31,182.25,177.32,146.94
55.46,58.7,63.34,71.7,62.65,63.63
162.61,113.66,113.74,126.29,130.89,124.14
116.83,141.14,113.21,108.99,123.1,123.07
102.77,117.23,107.09,117.64,114.73,130.59
181.09,188.31,182.25,177.32,146.94,231.79
58.7,63.34,71.7,62.65,63.63,75.49
113.66,113.74,126.29,130.89,124.14,134.57
141.14,113.21,108.99,123.1,123.07,128.24
117.23,107.09,117.64,114.73,130.59,129.26
188.31,182.25,177.32,146.94,231.79,162.06
206.1,195.65,172.72,158.06,163.96,156.27
63.34,71.7,62.65,63.63,75.49,74.27
113.74,126.29,130.89,124.14,134.57,186.33
113.21,108.99,123.1,123.07,128.24,100.03
107.09,117.64,114.73,130.59,129.26,180.23
182.25,177.32,146.94,231.79,162.06,155.81
195.65,172.72,158.06,163.96,156.27,230.6
71.7,62.65,63.63,75.49,74.27,71.44
126.29,130.89,124.14,134.57,186.33,139.05
108.99,123.1,123.07,128.24,100.03,127.02
117.64,114.73,130.59,129.26,180.23,133.03
172.72,158.06,163.96,156.27,230.6,221.98
62.65,63.63,75.49,74.27,71.44,61.31
130.89,124.14,134.57,186.33,139.05,111.26
123.1,123.07,128.24,100.03,127.02,101.64
114.73,130.59,129.26,180.23,133.03,106.31
158.06,163.96,156.27,230.6,221.98,188.42
63.63,75.49,74.27,71.44,61.31,64.87
124.14,134.57,186.33,139.05,111.26,114.27
123.07,128.24,100.03,127.02,101.64,114.28
130.59,129.26,180.23,133.03,106.31,147.96
163.96,156.27,230.6,221.98,188.42,193.64
75.49,74.27,71.44,61.31,64.87,73.39
134.57,186.33,139.05,111.26,114.27,114.55
128.24,100.03,127.02,101.64,114.28,123.89
129.26,180.23,133.03,106.31,147.96,112.4
156.27,230.6,221.98,188.42,193.64,218.76
74.27,71.44,61.31,64.87,73.39,69.79
186.33,139.05,111.26,114.27,114.55,112.51
100.03,127.02,101.64,114.28,123.89,115.79
180.23,133.03,106.31,147.96,112.4,114.81
230.6,221.98,188.42,193.64,218.76,175.24
71.44,61.31,64.87,73.39,69.79,48.57
139.05,111.26,114.27,114.55,112.51,118.47
127.02,101.64,114.28,123.89,115.79,124.75
133.03,106.31,147.96,112.4,114.81,82.89
221.98,188.42,193.64,218.76,175.24,168.34
61.31,64.87,73.39,69.79,48.57,63.5
111.26,114.27,114.55,112.51,118.47,102.57
101.64,114.28,123.89,115.79,124.75,130.17
106.31,147.96,112.4,114.81,82.89,108.48
188.42,193.64,218.76,175.24,168.34,174.61
64.87,73.39,69.79,48.57,63.5,61.91
114.27,114.55,112.51,118.47,102.57,131.91
114.28,123.89,115.79,124.75,130.17,126.08
147.96,112.4,114.81,82.89,108.48,111.49
73.39,69.79,48.57,63.5,61.91,51.96
114.55,112.51,118.47,102.57,131.91,99.34
123.89,115.79,124.75,130.17,126.08,133.5
112.4,114.81,82.89,108.48,111.49,96.25
69.79,48.57,63.5,61.91,51.96,71.23
112.51,118.47,102.57,131.91,99.34,106.87
115.79,124.75,130.17,126.08,133.5,82.1
114.81,82.89,108.48,111.49,96.25,118.43
48.57,63.5,61.91,51.96,71.23,63.51
118.47,102.57,131.91,99.34,106.87,174.46
124.75,130.17,126.08,133.5,82.1,122.96
82.89,108.48,111.49,96.25,118.43,110.92
63.5,61.91,51.96,71.23,63.51,65.12
102.57,131.91,99.34,106.87,174.46,105.35
130.17,126.08,133.5,82.1,122.96,138.31
108.48,111.49,96.25,118.43,110.92,113.78
61.91,51.96,71.23,63.51,65.12,78.95
131.91,99.34,106.87,174.46,105.35,101.52
126.08,133.5,82.1,122.96,138.31,99.31
111.49,96.25,118.43,110.92,113.78,114.38
156.26,149.65,178.53,171.61,124.0,165.08
51.96,71.23,63.51,65.12,78.95,63.05
99.34,106.87,174.46,105.35,101.52,103.83
133.5,82.1,122.96,138.31,99.31,116.22
96.25,118.43,110.92,113.78,114.38,96.36
71.23,63.51,65.12,78.95,63.05,78.31
106.87,174.46,105.35,101.52,103.83,75.34
82.1,122.96,138.31,99.31,116.22,111.17
118.43,110.92,113.78,114.38,96.36,88.98
63.51,65.12,78.95,63.05,78.31,44.75
174.46,105.35,101.52,103.83,75.34,74.06
110.92,113.78,114.38,96.36,88.98,77.88
65.12,78.95,63.05,78.31,44.75,36.27
105.35,101.52,103.83,75.34,74.06,95.24
113.78,114.38,96.36,88.98,77.88,62.74
78.95,63.05,78.31,44.75,36.27,54.22
101.52,103.83,75.34,74.06,95.24,81.18
114.38,96.36,88.98,77.88,62.74,82.41
63.05,78.31,44.75,36.27,54.22,128.96
103.83,75.34,74.06,95.24,81.18,108.02
96.36,88.98,77.88,62.74,82.41,66.13
78.31,44.75,36.27,54.22,128.96,36.86
75.34,74.06,95.24,81.18,108.02,100.86
88.98,77.88,62.74,82.41,66.13,132.0
44.75,36.27,54.22,128.96,36.86,28.78
77.88,62.74,82.41,66.13,132.0,76.15
36.27,54.22,128.96,36.86,28.78,42.86
62.74,82.41,66.13,132.0,76.15,107.5
54.22,128.96,36.86,28.78,42.86,49.16
128.96,36.86,28.78,42.86,49.16,19.32
36.86,28.78,42.86,49.16,19.32,36.04
28.78,42.86,49.16,19.32,36.04,75.48
42.86,49.16,19.32,36.04,75.48,29.06
49.16,19.32,36.04,75.48,29.06,38.8
19.32,36.04,75.48,29.06,38.8,45.2
43.95,47.86,25.65,47.36,56.87,39.57
47.86,25.65,47.36,56.87,39.57,50.47
25.65,47.36,56.87,39.57,50.47,65.84
47.36,56.87,39.57,50.47,65.84,50.29
56.87,39.57,50.47,65.84,50.29,48.55
39.57,50.47,65.84,50.29,48.55,65.96
82.34,75.05,94.71,88.33,89.27,80.44
50.47,65.84,50.29,48.55,65.96,59.72
75.05,94.71,88.33,89.27,80.44,101.34
93.2,124.11,103.22,103.06,101.16,103.59
65.84,50.29,48.55,65.96,59.72,57.64
94.71,88.33,89.27,80.44,101.34,95.25
124.11,103.22,103.06,101.16,103.59,101.03
50.29,48.55,65.96,59.72,57.64,56.33
88.33,89.27,80.44,101.34,95.25,101.45
103.22,103.06,101.16,103.59,101.03,102.44
48.55,65.96,59.72,57.64,56.33,60.73
89.27,80.44,101.34,95.25,101.45,106.17
103.06,101.16,103.59,101.03,102.44,120.66
65.96,59.72,57.64,56.33,60.73,56.29
80.44,101.34,95.25,101.45,106.17,102.07
101.16,103.59,101.03,102.44,120.66,134.89
75.53,109.86,83.67,79.84,102.2,81.34
148.46,168.19,174.63,169.93,194.44,181.19
59.72,57.64,56.33,60.73,56.29,45.44
101.34,95.25,101.45,106.17,102.07,99.04
103.59,101.03,102.44,120.66,134.89,136.83
109.86,83.67,79.84,102.2,81.34,84.15
168.19,174.63,169.93,194.44,181.19,178.79
57.64,56.33,60.73,56.29,45.44,46.9
95.25,101.45,106.17,102.07,99.04,107.38
101.03,102.44,120.66,134.89,136.83,197.5
83.67,79.84,102.2,81.34,84.15,64.16
174.63,169.93,194.44,181.19,178.79,164.85
56.33,60.73,56.29,45.44,46.9,49.27
101.45,106.17,102.07,99.04,107.38,104.49
102.44,120.66,134.89,136.83,197.5,108.52
79.84,102.2,81.34,84.15,64.16,181.91
169.93,194.44,181.19,178.79,164.85,151.11
60.73,56.29,45.44,46.9,49.27,50.8
106.17,102.07,99.04,107.38,104.49,100.43
120.66,134.89,136.83,197.5,108.52,90.14
102.2,81.34,84.15,64.16,181.91,99.36
194.44,181.19,178.79,164.85,151.11,135.99
56.29,45.44,46.9,49.27,50.8,72.52
102.07,99.04,107.38,104.49,100.43,112.46
134.89,136.83,197.5,108.52,90.14,118.67
81.34,84.15,64.16,181.91,99.36,103.84
181.19,178.79,164.85,151.11,135.99,127.61
45.44,46.9,49.27,50.8,72.52,53.77
99.04,107.38,104.49,100.43,112.46,111.7
136.83,197.5,108.52,90.14,118.67,75.82
84.15,64.16,181.91,99.36,103.84,115.22
178.79,164.85,151.11,135.99,127.61,154.75
46.9,49.27,50.8,72.52,53.77,53.41
107.38,104.49,100.43,112.46,111.7,113.25
197.5,108.52,90.14,118.67,75.82,110.75
64.16,181.91,99.36,103.84,115.22,88.96
164.85,151.11,135.99,127.61,154.75,147.48
49.27,50.8,72.52,53.77,53.41,58.48
104.49,100.43,112.46,111.7,113.25,105.15
108.52,90.14,118.67,75.82,110.75,97.67
181.91,99.36,103.84,115.22,88.96,130.12
151.11,135.99,127.61,154.75,147.48,180.88
50.8,72.52,53.77,53.41,58.48,60.89
100.43,112.46,111.7,113.25,105.15,120.27
90.14,118.67,75.82,110.75,97.67,96.93
99.36,103.84,115.22,88.96,130.12,91.04
135.99,127.61,154.75,147.48,180.88,130.43
72.52,53.77,53.41,58.48,60.89,67.37
112.46,111.7,113.25,105.15,120.27,111.45
118.67,75.82,110.75,97.67,96.93,112.94
103.84,115.22,88.96,130.12,91.04,103.35
127.61,154.75,147.48,180.88,130.43,142.06
53.77,53.41,58.48,60.89,67.37,52.35
111.7,113.25,105.15,120.27,111.45,93.1
75.82,110.75,97.67,96.93,112.94,124.69
115.22,88.96,130.12,91.04,103.35,137.44
154.75,147.48,180.88,130.43,142.06,135.53
53.41,58.48,60.89,67.37,52.35,60.96
113.25,105.15,120.27,111.45,93.1,143.55
110.75,97.67,96.93,112.94,124.69,132.2
88.96,130.12,91.04,103.35,137.44,68.12
147.48,180.88,130.43,142.06,135.53,200.67
58.48,60.89,67.37,52.35,60.96,86.02
105.15,120.27,111.45,93.1,143.55,145.67
97.67,96.93,112.94,124.69,132.2,174.17
130.12,91.04,103.35,137.44,68.12,126.85
180.88,130.43,142.06,135.53,200.67,339.39
60.89,67.37,52.35,60.96,86.02,63.04
120.27,111.45,93.1,143.55,145.67,114.28
96.93,112.94,124.69,132.2,174.17,182.0
91.04,103.35,137.44,68.12,126.85,95.78
130.43,142.06,135.53,200.67,339.39,165.75
67.37,52.35,60.96,86.02,63.04,75.29
111.45,93.1,143.55,145.67,114.28,107.34
112.94,124.69,132.2,174.17,182.0,151.17
103.35,137.44,68.12,126.85,95.78,100.49
142.06,135.53,200.67,339.39,165.75,221.41
52.35,60.96,86.02,63.04,75.29,71.21
93.1,143.55,145.67,114.28,107.34,108.55
124.69,132.2,174.17,182.0,151.17,105.56
137.44,68.12,126.85,95.78,100.49,83.3
135.53,200.67,339.39,165.75,221.41,216.0
60.96,86.02,63.04,75.29,71.21,64.43
143.55,145.67,114.28,107.34,108.55,126.54
132.2,174.17,182.0,151.17,105.56,99.32
68.12,126.85,95.78,100.49,83.3,103.49
200.67,339.39,165.75,221.41,216.0,208.92
134.27,223.17,172.5,173.97,167.39,177.25
86.02,63.04,75.29,71.21,64.43,63.44
145.67,114.28,107.34,108.55,126.54,110.24
174.17,182.0,151.17,105.56,99.32,108.81
126.85,95.78,100.49,83.3,103.49,78.09
339.39,165.75,221.41,216.0,208.92,109.7
223.17,172.5,173.97,167.39,177.25,169.36
63.04,75.29,71.21,64.43,63.44,75.86
114.28,107.34,108.55,126.54,110.24,90.75
182.0,151.17,105.56,99.32,108.81,115.96
95.78,100.49,83.3,103.49,78.09,93.16
165.75,221.41,216.0,208.92,109.7,172.09
172.5,173.97,167.39,177.25,169.36,138.51
75.29,71.21,64.43,63.44,75.86,62.08
107.34,108.55,126.54,110.24,90.75,132.85
151.17,105.56,99.32,108.81,115.96,191.62
100.49,83.3,103.49,78.09,93.16,102.46
221.41,216.0,208.92,109.7,172.09,224.06
71.21,64.43,63.44,75.86,62.08,69.34
108.55,126.54,110.24,90.75,132.85,133.14
105.56,99.32,108.81,115.96,191.62,90.69
83.3,103.49,78.09,93.16,102.46,109.97
216.0,208.92,109.7,172.09,224.06,159.89
64.43,63.44,75.86,62.08,69.34,59.4
126.54,110.24,90.75,132.85,133.14,127.79
99.32,108.81,115.96,191.62,90.69,100.97
103.49,78.09,93.16,102.46,109.97,96.53
208.92,109.7,172.09,224.06,159.89,213.59
63.44,75.86,62.08,69.34,59.4,75.83
110.24,90.75,132.85,133.14,127.79,97.55
108.81,115.96,191.62,90.69,100.97,136.07
78.09,93.16,102.46,109.97,96.53,85.48
109.7,172.09,224.06,159.89,213.59,163.79
75.86,62.08,69.34,59.4,75.83,71.19
90.75,132.85,133.14,127.79,97.55,127.92
115.96,191.62,90.69,100.97,136.07,102.66
93.16,102.46,109.97,96.53,85.48,108.13
172.09,224.06,159.89,213.59,163.79,125.21
62.08,69.34,59.4,75.83,71.19,62.1
191.62,90.69,100.97,136.07,102.66,142.64
102.46,109.97,96.53,85.48,108.13,85.11
224.06,159.89,213.59,163.79,125.21,222.25
69.34,59.4,75.83,71.19,62.1,72.96
90.69,100.97,136.07,102.66,142.64,109.87
109.97,96.53,85.48,108.13,85.11,79.1
159.89,213.59,163.79,125.21,222.25,232.25
59.4,75.83,71.19,62.1,72.96,59.65
96.53,85.48,108.13,85.11,79.1,83.73
213.59,163.79,125.21,222.25,232.25,208.29
75.83,71.19,62.1,72.96,59.65,69.11
85.48,108.13,85.11,79.1,83.73,91.16
163.79,125.21,222.25,232.25,208.29,180.06
71.19,62.1,72.96,59.65,69.11,70.69
108.13,85.11,79.1,83.73,91.16,104.87
125.21,222.25,232.25,208.29,180.06,183.66
62.1,72.96,59.65,69.11,70.69,56.25
85.11,79.1,83.73,91.16,104.87,268.38
72.96,59.65,69.11,70.69,56.25,60.18
79.1,83.73,91.16,104.87,268.38,75.61
59.65,69.11,70.69,56.25,60.18,58.73
83.73,91.16,104.87,268.38,75.61,97.7
69.11,70.69,56.25,60.18,58.73,55.98
91.16,104.87,268.38,75.61,97.7,89.1
70.69,56.25,60.18,58.73,55.98,50.9
104.87,268.38,75.61,97.7,89.1,82.85
56.25,60.18,58.73,55.98,50.9,47.69
268.38,75.61,97.7,89.1,82.85,70.52
60.18,58.73,55.98,50.9,47.69,44.03
75.61,97.7,89.1,82.85,70.52,58.0
58.73,55.98,50.9,47.69,44.03,50.69
100.83,89.27,95.21,90.33,81.21,92.25
97.7,89.1,82.85,70.52,58.0,104.55
55.98,50.9,47.69,44.03,50.69,75.47
89.27,95.21,90.33,81.21,92.25,89.4
89.1,82.85,70.52,58.0,104.55,64.07
50.9,47.69,44.03,50.69,75.47,33.38
95.21,90.33,81.21,92.25,89.4,62.77
82.85,70.52,58.0,104.55,64.07,71.27
47.69,44.03,50.69,75.47,33.38,38.98
90.33,81.21,92.25,89.4,62.77,105.86
70.52,58.0,104.55,64.07,71.27,118.72
44.03,50.69,75.47,33.38,38.98,33.13
81.21,92.25,89.4,62.77,105.86,103.83
50.69,75.47,33.38,38.98,33.13,40.41
92.25,89.4,62.77,105.86,103.83,63.15
75.47,33.38,38.98,33.13,40.41,47.12
89.4,62.77,105.86,103.83,63.15,102.41
33.38,38.98,33.13,40.41,47.12,36.25
62.77,105.86,103.83,63.15,102.41,56.66
38.98,33.13,40.41,47.12,36.25,48.48
105.86,103.83,63.15,102.41,56.66,138.79
33.13,40.41,47.12,36.25,48.48,44.37
40.41,47.12,36.25,48.48,44.37,27.21
47.12,36.25,48.48,44.37,27.21,37.9
36.25,48.48,44.37,27.21,37.9,37.21
45.48,45.19,36.61,54.74,41.9,43.99
45.19,36.61,54.74,41.9,43.99,52.68
36.61,54.74,41.9,43.99,52.68,46.83
54.74,41.9,43.99,52.68,46.83,53.7
41.9,43.99,52.68,46.83,53.7,51.68
43.99,52.68,46.83,53.7,51.68,51.59
52.68,46.83,53.7,51.68,51.59,44.28
46.83,53.7,51.68,51.59,44.28,54.48
76.11,111.4,77.2,85.02,121.64,91.22
53.7,51.68,51.59,44.28,54.48,59.64
111.4,77.2,85.02,121.64,91.22,107.99
120.16,137.45,135.09,137.65,86.96,107.42
51.68,51.59,44.28,54.48,59.64,48.31
77.2,85.02,121.64,91.22,107.99,90.11
137.45,135.09,137.65,86.96,107.42,92.84
51.59,44.28,54.48,59.64,48.31,39.23
85.02,121.64,91.22,107.99,90.11,119.62
135.09,137.65,86.96,107.42,92.84,123.49
44.28,54.48,59.64,48.31,39.23,52.5
121.64,91.22,107.99,90.11,119.62,146.82
137.65,86.96,107.42,92.84,123.49,112.74
54.48,59.64,48.31,39.23,52.5,59.74
91.22,107.99,90.11,119.62,146.82,89.0
86.96,107.42,92.84,123.49,112.74,140.0
149.06,152.37,158.44,209.2,125.48,188.61
59.64,48.31,39.23,52.5,59.74,54.56
107.99,90.11,119.62,146.82,89.0,119.59
107.42,92.84,123.49,112.74,140.0,109.24
152.37,158.44,209.2,125.48,188.61,217.82
48.31,39.23,52.5,59.74,54.56,44.42
90.11,119.62,146.82,89.0,119.59,82.86
92.84,123.49,112.74,140.0,109.24,126.91
156.45,96.53,85.47,99.94,81.1,75.63
158.44,209.2,125.48,188.61,217.82,187.82
39.23,52.5,59.74,54.56,44.42,64.08
119.62,146.82,89.0,119.59,82.86,123.05
123.49,112.74,140.0,109.24,126.91,118.49
96.53,85.47,99.94,81.1,75.63,81.27
209.2,125.48,188.61,217.82,187.82,177.91
52.5,59.74,54.56,44.42,64.08,69.53
146.82,89.0,119.59,82.86,123.05,94.71
112.74,140.0,109.24,126.91,118.49,109.49
85.47,99.94,81.1,75.63,81.27,93.76
125.48,188.61,217.82,187.82,177.91,191.97
59.74,54.56,44.42,64.08,69.53,52.87
89.0,119.59,82.86,123.05,94.71,95.29
140.0,109.24,126.91,118.49,109.49,94.1
99.94,81.1,75.63,81.27,93.76,103.98
188.61,217.82,187.82,177.91,191.97,192.24
54.56,44.42,64.08,69.53,52.87,45.19
119.59,82.86,123.05,94.71,95.29,110.46
109.24,126.91,118.49,109.49,94.1,122.15
81.1,75.63,81.27,93.76,103.98,110.35
217.82,187.82,177.91,191.97,192.24,203.44
44.42,64.08,69.53,52.87,45.19,52.81
82.86,123.05,94.71,95.29,110.46,83.59
126.91,118.49,109.49,94.1,122.15,119.34
75.63,81.27,93.76,103.98,110.35,98.68
187.82,177.91,191.97,192.24,203.44,197.13
64.08,69.53,52.87,45.19,52.81,68.03
123.05,94.71,95.29,110.46,83.59,106.1
118.49,109.49,94.1,122.15,119.34,131.25
81.27,93.76,103.98,110.35,98.68,93.81
69.53,52.87,45.19,52.81,68.03,56.21
94.71,95.29,110.46,83.59,106.1,130.19
109.49,94.1,122.15,119.34,131.25,149.77
93.76,103.98,110.35,98.68,93.81,142.85
52.87,45.19,52.81,68.03,56.21,49.21
95.29,110.46,83.59,106.1,130.19,90.13
94.1,122.15,119.34,131.25,149.77,129.48
103.98,110.35,98.68,93.81,142.85,78.34
45.19,52.81,68.03,56.21,49.21,69.95
110.46,83.59,106.1,130.19,90.13,137.49
122.15,119.34,131.25,149.77,129.48,110.54
110.35,98.68,93.81,142.85,78.34,106.71
52.81,68.03,56.21,49.21,69.95,54.75
83.59,106.1,130.19,90.13,137.49,155.58
119.34,131.25,149.77,129.48,110.54,110.07
98.68,93.81,142.85,78.34,106.71,107.57
68.03,56.21,49.21,69.95,54.75,72.12
